address,squadron,prefund,ste,STE Real,tickets
terra1ww2n2r4hntvwd5f5geu7mje497v7he0gtae3qu,lunatics,2024,3029.973347,3029.973347,12
terra163nkfcy4q3dt9xy8de4593yuqd3jn8uth2epdm,lunatics,10000,3029.336219,3029.336219,12
terra1rsaxl3cfrp589xyxg3k7rwghsy755xgd86892g,lunatics,2000,3027.439625,3027.439625,12
terra17fkplu604sy3vvumeh8ulmul40fv2hlcyzapg8,lunatics,4000,3025.687215,3025.687215,12
terra10qd8u99gu6azz9fa9zxdr7v4g05ad3x89jhef5,lunatics,2000,3025.274215,3025.274215,12
terra18jezezjm6unrsezuyvj4nzwl98c6tha9juqwkw,lunatics,2000,3025,3025,12
terra1zfqpna6v72p08d3gaw54q32tc5smwlhpvjtndv,lunatics,2200,3024.762454,3024.762454,12
terra1r7u5pgx607trvjn4ssde9lpfnxh6fevy58lmsg,lunatics,5000,3023.883042,3023.883042,12
terra165frrudmcasfzje7e4838xd94cy4rzywhu6eyc,lunatics,2000,3023.71597,3023.71597,12
terra1hds9l2eaj657ckm2jh7tm967yttpg9uz8j8gtw,lunatics,2000,3023.272069,3023.272069,12
terra1t9qaqz004830c5w2jz3hacp2szu7wkfnyh3h02,lunatics,2000,3021.970764,3021.970764,12
terra1q8txzh94s0jc5klr2cj0d8g29m83e30t2qfppw,lunatics,3500,3021.289053,3021.289053,12
terra1xzhs2s9842prp4z00jqxana7f93su89t07fxru,lunatics,10000,3020.905361,3020.905361,12
terra134n7j2raf64xfldrtp45jewlg89uzs8c44u6mg,lunatics,2010,3020.863999,3020.863999,12
terra1y23mfk8qhgvhtdn9hcttgg6y56cnma97h3tjp7,lunatics,2000,3020.762603,3020.762603,12
terra1hvfz09xjyfwa6pytwlaypmdykzegpk4vdrxe46,lunatics,10000,3020.333609,3020.333609,12
terra1vr066cyaxum3t45x0f57z3g65zys5ptf5esdef,lunatics,2230,3020.244851,3020.244851,12
terra1j4cc9m7sktv3sklrx03dapmptpa8567n7rhdjx,lunatics,2750,3019.996163,3019.996163,12
terra1cevtn384nw2e4ssa5xxvx5psp5rnr0ggyhpy3w,lunatics,4000,3019.791991,3019.791991,12
terra1mdr9h8dle7uq8mwdgqamvyfszeqepf0jttam7k,lunatics,2000,3019.751371,3019.751371,12
terra1lnunp2klx0j6978ckvjdzm84cqs3q8wwvlnt9p,lunatics,2450,3019.744642,3019.744642,12
terra10fh4yugfcssjn0u9q75xvzun0uxa7a2a8n942p,lunatics,2050,3018.852263,3018.852263,12
terra1hqy783jxs55udzgyskltmpz0xr63683xed7znw,lunatics,3900,3018.760254,3018.760254,12
terra1dexujclsqzmls66e9vtvk9ce2nrkt55kxy8pl2,lunatics,3500,3018.722506,3018.722506,12
terra1lm7rjjwvapq7sletu2n29dqenrjm7envk022rk,lunatics,2000,3017.713166,3017.713166,12
terra1el38f6vk7532mkase43fvgypwlqq8sv5ndatxc,lunatics,10000,3016.577492,3016.577492,12
terra1kmwvk6qlrh5v2d5cylr9dsq2jut9857rg3r9ap,lunatics,2720,3016.488836,3016.488836,12
terra1s4e02v9077nkl2j9wpk5u5had84p5re22tm5we,lunatics,2000,3016.451965,3016.451965,12
terra19gkmfw78djxzs94h7snytpxl3evvp60u377l2c,lunatics,3000,3016.413996,3016.413996,12
terra1ahvsmjqt7clwnna2awhu8jk3956cyk4fy6pd2c,lunatics,2000,3015.978995,3015.978995,12
terra1gp34rta0maqsgxe6hse54njk5mxsw55x8npd2f,lunatics,2000,3015.451967,3015.451967,12
terra1hxarz3uqusaafq8hvumn20qsn84rm43euacaxh,lunatics,5505,3015.201535,3015.201535,12
terra1qf0c6xn77yfagsn8uz9czfcxp4gjhslrsam93x,lunatics,2000,3014.951122,3014.951122,12
terra1dvvwtgzuqeqww77wej3k4kuh54rehj08nch5wn,lunatics,2500,3014.837777,3014.837777,12
terra12wg6fxhmv695gd0qwu5pn48kyq7rzqf6dzym5l,lunatics,2002,3014.69962,3014.69962,12
terra1ntvjqg952aqlhtseeeyvgatufklxrs4txd2wsl,lunatics,2000,3014.551031,3014.551031,12
terra1kumh37z8dz7um07dxuqtxn40rlckrheyqlvyyj,lunatics,4000,3013.841785,3013.841785,12
terra1c9tlevq57dyfzuuq3zp2n6gr8evpmpzxevw0fu,lunatics,4000,3013.579715,3013.579715,12
terra14p30xk5vmgr8vql7dc6spyrejl9msd9pg2cdvj,lunatics,2700,3013.290675,3013.290675,12
terra1k36u8ussk5a3ea70fqzlkd7czep8smj4z07nwa,lunatics,10000,3013.153566,3013.153566,12
terra1qpvvjejf3qs8p62tec2qnduepshwzph2mt6q7c,lunatics,2201,3012.90473,3012.90473,12
terra1th95vjeahj9eaynxeh2d8zew5a0ft3k3f0xgn0,lunatics,2000,3012.679134,3012.679134,12
terra1p365366ercqgguqcnncqvqaawem274u097tm46,lunatics,2000,3012.49369,3012.49369,12
terra1gpzqwfug9wk2zx7khxxnwc9et62r0h7g009a4q,lunatics,3250,3012.479185,3012.479185,12
terra18dhytrv3c20klzppeceerhuw3gv2x94es5r2e3,lunatics,10000,3011.699585,3011.699585,12
terra1ewqpj2t44g3390tqjhhsqfz6e0q40m052hfq7h,lunatics,2000,3011.186978,3011.186978,12
terra1aul0a0nnssf6zhr4vr4rqlpsjmswk9n494g3q5,lunatics,2597.700926,3011.182645,3011.182645,12
terra1f3tcvc6n76f7zx5cdqr9dgcd6kw3td9ecdgjkk,lunatics,2000,3010.4018,3010.4018,12
terra1rp5j5jpu5hfqjk659k0t6j2ufqq6n885wl7t32,lunatics,4500,3010.389617,3010.389617,12
terra1z0ynjclhr6xcprmr246jylemfvpe2t8frd7a0p,lunatics,2500,3010.23931,3010.23931,12
terra1w5zygusklsflm6frur9es6v34rx80kgvmj3h4u,lunatics,4000,3010.127288,3010.127288,12
terra1ymepq458mxhepsud0mdj4f8y6hreknfyq5lxjj,lunatics,10000,3010,3010,12
terra1mn40uldlvvlvxhuhqu56prphks52tx9cdnrwke,lunatics,3064,3009.966021,3009.966021,12
terra1e8wr0n2fcdnt87lhgfu5h6acnwf2rtd2xgs67y,lunatics,2000,3009.957522,3009.957522,12
terra1j0z0lt5lkw9dsrfjrswgamncegl5ac8mjdnxet,lunatics,2001,3009.862389,3009.862389,12
terra1rujv28glwwhtc38s5ksfdvd4eaxhvdagvwz833,lunatics,2000,3009.717594,3009.717594,12
terra1je08m7r9zqvl7qhxxn9vsa55usewufwqev2mmu,lunatics,2001,3009.675224,3009.675224,12
terra1nel3mggkwec2m928lwgag5km0h6rgm4hmgdvmy,lunatics,2500,3009.655697,3009.655697,12
terra1fhyvwh6s6kpqzpvzd4dq9gkhdz7638phdh0vwm,lunatics,2330,3009.080875,3009.080875,12
terra14alpw9wh6dljet5c5fr8vk8msds0z3ev24luj7,lunatics,3200,3008.909873,3008.909873,12
terra1mdujz269klzqhwtaz4qewhwytthrwp5t6lzxlx,lunatics,2002,3008.855624,3008.855624,12
terra1dce5ry2fxtrrjmmxevt5nylnvw8djfulq0ed7e,lunatics,2000,3008.801391,3008.801391,12
terra1r08drzwlc6mp924aglzetfc9t6492jcnhmuu5r,lunatics,2000,3008.586507,3008.586507,12
terra1rxufkmpjhpl50uvczhqjssg8udk07gkrgh7e0d,lunatics,2001,3008.470418,3008.470418,12
terra1nnlacnql2qhl8f0prhd48n9cd3j20cqccvshe6,lunatics,2000,3007.721351,3007.721351,12
terra1ls86exlsu3n5mpu6ql3fhc7zanklnun4t8kvyh,lunatics,2000,3007.404647,3007.404647,12
terra129nas5sq2cpcj0try5eks7aj3jgctzytpg22sa,lunatics,3000,3007.351274,3007.351274,12
terra1yhgd758gzvwfhmq0aj8gsrp60twct4smy8qz33,lunatics,2000,3007.102955,3007.102955,12
terra16n42d3he8ayqler07zr0hgq5m4n76mez4hps36,lunatics,3000,3007.000014,3007.000014,12
terra1mlc28l3grznwmphuycw9ny9my8a2gwyvepxd87,lunatics,10000,3006.945571,3006.945571,12
terra13k05s8hrhswwvw3sa0sx93242sdm3sgu9rxvfp,lunatics,6900,3006.921366,3006.921366,12
terra1wlnpqm2qyrdqrg504zkav2dpu8zpfucu9j73ly,lunatics,2000,3006.876814,3006.876814,12
terra17g25wxps8q856039g0agkccsushj2z4rqpnf7k,lunatics,2000,3006.791725,3006.791725,12
terra1mn7zm2uzr6yws52w7nwy0p55h3wj5zrw57p6gs,lunatics,2000,3006.73469,3006.73469,12
terra1pvwermmw7hlrjxzxmty5v64gga8ynekdpemv6r,lunatics,2000,3006.25,3006.25,12
terra1ws6uyqslwm4w9llkzfax53kzddg8lym9lwfjtw,lunatics,2000,3006.016333,3006.016333,12
terra14gngp2uvxmwwgglyu5rzjfyptfq0hh0dwu2025,lunatics,2003,3006,3006,12
terra1ketjwq7tm7tnvfvtdw5jv7stmnqptrz2hxy4v5,lunatics,2000,3005.811259,3005.811259,12
terra104qrqgvedudnskn7h2fmz78cx2j6u3zew7jzdg,lunatics,2000,3005.588561,3005.588561,12
terra1fw30zwc7s0qgnhr2c6duq3vw76vxy8hsy22pf2,lunatics,2000,3005.066098,3005.066098,12
terra1w2vd53nqjaz2m5avt34sru6pd488y3c84kpk7a,lunatics,2002,3005,3005,12
terra1vfmata03798g85fph9alft5363ldcmsuvz6uhn,lunatics,2000,3004.995599,3004.995599,12
terra1yuxnzn05vegsvgqkwtp320dr7uc5hp5t2hcnyk,lunatics,4000,3004.982435,3004.982435,12
terra1vdefqvw465g7spwwjsyx3vrkzca0tqcvgtw9ga,lunatics,10000,3004.745834,3004.745834,12
terra15xnl5ccvx760vnscgyv8888vvhhhl60zppmtu5,lunatics,10000,3004.706586,3004.706586,12
terra14mrkq0qwl2emdcltyv80ptw9urslyl46gsx5jp,lunatics,5000,3004.688926,3004.688926,12
terra1s6rlhewgefxmjpy2tzthtg8xyglekx2sk5f36j,lunatics,3769.835717,3004.627152,3004.627152,12
terra1hklww23k54tlw24s8c9y262yjv83nz6sy9pa84,lunatics,2010,3004.290018,3004.290018,12
terra1w05aeauzd8r7u6mxypcsw0r44ypqhll0ev700l,lunatics,2480,3004.271423,3004.271423,12
terra10umck2p0j6p9j4pdkg0ypfhgvsgdhaqarhcxul,lunatics,2000,3004.035378,3004.035378,12
terra1eut69ay29zr2l2aeyzypf6240matjft5uqklmg,lunatics,3000,3004,3004,12
terra1rsfvp0t7p3sw8sef6ethy3zud97nl7ksftwe44,lunatics,4000,3003.744191,3003.744191,12
terra1x8d72vru9sldctss8atvzynplcmsk5h9v657tk,lunatics,3000,3003.724045,3003.724045,12
terra1e94udnzmadazzsf30nxt7973jrg9qlfk8p97tt,lunatics,6560,3003.697561,3003.697561,12
terra1a0rhmqnqp3wfzcrax7yvpkvvthnmazqpw2mvgy,lunatics,3000,3003.415306,3003.415306,12
terra19n50q2tl0qzh7fmn96sce2yzgnkh0kt8sshmf7,lunatics,10000,3003.235295,3003.235295,12
terra1fp6nnajt6yc0ggfsyzc2pg86hzthv6hqf6kuv4,lunatics,2500,3003.187222,3003.187222,12
terra18d56pump5shfe4tcudmed4d3l8723kwvx0xg5k,lunatics,2000,3003.1353,3003.1353,12
terra1fyeat58tktn4m35e2jmvjtcg0g2su6mvz3hs8j,lunatics,2200,3002.897406,3002.897406,12
terra167mjnvmglyr38mny9y8gekd7k34rzgnxw9gg4h,lunatics,8200,3002.883242,3002.883242,12
terra12sazt8hy3dcxumrph0s496utl9uh4938kkgr5w,lunatics,2200,3002.707408,3002.707408,12
terra1nfafze3lmwgmn4g64cvsu2784du3aevwmyg4an,lunatics,2000,3002.611123,3002.611123,12
terra1zy94r3u4mfcmev2jqgpu68yfs0n8a9aqcnraux,lunatics,3350,3002.142956,3002.142956,12
terra1mlqgtsnyyaazcmvplzqwm7clwxx2mwegg7qpy2,lunatics,2000,3001.944801,3001.944801,12
terra154ervak8c3rhheqy9a3630m3kxeq343fagq40m,lunatics,4160,3001.914539,3001.914539,12
terra193r4zzzwnswvter3nk2la0f7k4drumzhz6hgv7,lunatics,7740,3001.880341,3001.880341,12
terra175t05376y5uhuyjyxgjfn46s4900wndt96hazh,lunatics,2000,3001.868914,3001.868914,12
terra12668fgtdsqvvg2z74q92rn8z3hfcvmwvv0nnnu,lunatics,10000,3001.73172,3001.73172,12
terra1pjyxxcy8myrqjev9cz6l6r5w6qn6rqkmpp5grc,lunatics,4754.615742,3001.49519,3001.49519,12
terra1t7sk2p039d427kjd7r5ecdeyrca6v88x925mv8,lunatics,2500,3001.485372,3001.485372,12
terra1cuvn7ykrd8wzpd0xtsd6rk75jy0wed5mwx3a98,lunatics,2000,3001.454018,3001.454018,12
terra1my0233d6vh3yftz3j63v9fhjuv8fe9r3lagnq0,lunatics,4000,3001.389011,3001.389011,12
terra1nuhxclstpw7jnp4qyuzfqnclgc24c8xn4cxcwf,lunatics,2000,3001.25,3001.25,12
terra1x47theean2lqqayh6kelvqa3y45dempumrfr7z,lunatics,5000,3001.24134,3001.24134,12
terra1ug6jg3e95csdvuj9zzrlpyf8t3aqekdy7z7d4j,lunatics,2000,3001.151031,3001.151031,12
terra1a8v4tp032ah4hwtkx2zzdyx67ak0gd7en3ertu,lunatics,6000,3001.000056,3001.000056,12
terra15wk3pssd74d9l4gh374fqwvg0wf0npweqkzlgm,lunatics,10000,3001.000004,3001.000004,12
terra1qtss0e7unfdjne8lgcsu6h9nm5zfxuvamqrnmp,lunatics,2500,3001,3001,12
terra17v4csue45m7eksrs6tfzdmrm0s5g05hc2n98xk,lunatics,2000,3000.999999,3000.999999,12
terra17ku4mw756kkzm4fzhqn6g3ygjk3jexp0w0h7ls,lunatics,2300,3000.942904,3000.942904,12
terra1taqcj5ksuyqmnkgw2pnarz2wqfhju03x3lc7ae,lunatics,2000,3000.794367,3000.794367,12
terra1eql2lafj3eagv5rpt88z7mfr5wlk8yk8m3ndfk,lunatics,2000,3000.768679,3000.768679,12
terra1e57ht725mdr3dyuy2929fv360dcknwnlan44d2,lunatics,10000,3000.750721,3000.750721,12
terra1nduak322cuy6ljq72d9t0zt6clvklydfawk9ju,lunatics,10000,3000.640294,3000.640294,12
terra14zvv04w000fpmrqf80lzdvwhjzarf0wdq0jt4d,lunatics,10000,3000.62907,3000.62907,12
terra1q2x4d7ury3hn3gaxjpatesy4ckd5nh6u7srj7u,lunatics,2200,3000.62053,3000.62053,12
terra1m8vtd5gtsg0v3exkp8q95m3au94kwyzmtvka7q,lunatics,10000,3000.5,3000.5,12
terra1xkd77lukn95tggkrn8tkae9nnz5pp536kpltfx,lunatics,2300,3000.481199,3000.481199,12
terra1ydw6972v5t2en3ejn9w4jag6kud053v7szmkju,lunatics,3600,3000.336726,3000.336726,12
terra1yse5vy97ad3ny888wzx479c8p0qe5eru0ggqg5,lunatics,2000,3000.172283,3000.172283,12
terra1tja6kpuwxr2eqqsmmje68qzwzz56g77wl3yga6,lunatics,10000,3000.103426,3000.103426,12
terra1mhw2h9ps0zxstgfkngtakujww62e7svleyu25z,lunatics,2030,3000,3000,12
terra1cnl8876vuf93ufcxhy2795nusmgplwj7e9zv49,lunatics,4000,3000,3000,12
terra13gqhltqk7prrp7nzdxtadn8mu0y8k43yfwra6z,lunatics,2000,3000,3000,12
