address,squadron,prefund,ste,STE Real,tickets
terra1aa4p0auyegcn95h5p4a0z53dzd9u55zpxtq8se,interstellars,5050,3000.898732,3000.898732,12
terra1vjlz554hsdsx29ztg3npq8y4ftcx7u5qf6h38v,interstellars,2000,3000.778439,3000.778439,12
terra1yuaqxzp9hcwdqqs095wz3vy45fas2es60faag3,interstellars,10000,3000.77179,3000.77179,12
terra1jf0rruu7xulwf926hellln44dyxr039hhlc7x2,interstellars,3000,3000.767878,3000.767878,12
terra1m6x8ydl7madx7jtgs3hq4h5u6e7d7fuuadytz8,interstellars,2500,3000.716975,3000.716975,12
terra18dc0shnv6nqnvw2zsl2xcjym56zzat60lxv0um,interstellars,10000,3000.552108,3000.552108,12
terra1899n6wfvzvk3ewt23fky2fgsyn06vz55jxgl4a,interstellars,2500,3000.405373,3000.405373,12
terra1frdyl2ad7f6grsta5m9sg2t3spyv3mq5nn04c8,interstellars,2000,3000.025112,3000.025112,12
terra1v7pguxefepmarvd3zl8jzyt8040vphu0xgw4px,interstellars,10000,3000.007215,3000.007215,12
terra1pxyv838808lnkeczwd3ee3wm69hjavxuska0zh,interstellars,2150,3000.00531,3000.00531,12
terra1aazl36s7luj5839kptamcqvthtx00tv7e9ktt7,interstellars,2000,3000,3000,12
terra1usq7jkfmw7penhjuyxttjzk9d5nplnuy882crn,interstellars,3000,3000,3000,12
terra1npgd83ql6vj4p4vt4m8v9udcv3am09gjj0rk6f,interstellars,2030,3000,3000,12
terra1se4mqz2aphn74y843v8auktv6kuuryrclau8ld,interstellars,4000,3000,3000,12
terra1dnnj0hy4wqtnhulzj69ld2ua8jah0eques3pvg,interstellars,10000,3000,3000,12
terra1t6jskvhfftqd58ukv77uh3h6qnyqczgal03u8u,interstellars,10000,3000,3000,12
terra1gn4q7yczd7xalzlzwxphygf6uuyax7mlqwnzqg,interstellars,10000,3000,3000,12
terra1gffp0l58zhas7udapnrfymywkjvjnj5znv72jk,interstellars,2000,3000,3000,12
