staker,lp,stt,ste,faction
terra1zxa8s...ryvs,563.36269,250.676965,954.8803275,degens
terra1zx45a...kduw,10.423659,0,13.02957375,degens
terra1zxjpm...lwvt,1.910016,0.030904,2.418424,degens
terra1zxgm8...32wy,1109.486495,41.333505,1428.1916237500002,degens
terra1zxgva...seet,2.053619,1.10037,3.6673937499999996,degens
terra1z9m5g...fnx4,1.73609,70.691646,72.86175850000001,degens
terra1z9jmv...ysvr,44.012304,0,55.01538,degens
terra1z93y0...435l,434.865847,41.185847,584.7681557499999,degens
terra1z9vjt...hl06,2.263269,58.315917,61.14500325,degens
terra1z98ka...la5t,0.203236,0.01,0.26404500000000003,degens
terra1zy7h2...0ghh,210,0,262.5,degens
terra1zy8eh...pl9r,67.570467,0.535178,84.99826175,degens
terra1zrvrp...qv9x,0.734641,0.1,1.01830125,degens
terra1zrppc...5t8n,90.582679,4.159673,117.38802175,degens
terra1zz4mh...h43l,211.044984,0,263.80623,degens
terra1zz34r...myn9,237.330346,0,296.6629325,degens
terra1zz8pv...uqhz,2.119455,22,24.64931875,degens
terra1zz96n...tj49,3202.77422,415.185886,4418.653660999999,degens
terra1zp64u...43j4,0.103465,0.05,0.17933125,degens
terra1zphns...jzmh,4.055401,74,79.06925125,degens
terra1zqazw...9mke,0.393638,0,0.49204749999999997,degens
terra1zqcma...8dxz,38.285197,0,47.85649624999999,degens
terra1zqczh...xv9p,0.213181,0.01,0.27647625000000003,degens
terra1zqnte...f8aw,0.044423,0,0.055528749999999995,degens
terra1zq3xp...avka,3.838418,2,6.7980225,degens
terra1plldw...v42n,275.412243,3.164296,347.42959974999997,degens
terra1pl0wv...057p,0.214595,0.1,0.36824375,degens
terra1pldcy...4uwn,13.422664,0,16.77833,degens
terra1pl8tk...yk99,3159.651473,443.914357,4393.47869825,degens
terra1plzug...9s2c,3684.795293,106.541786,4712.53590225,degens
terra1p7l7c...m6fs,8.652641,10,20.81580125,degens
terra1p72dp...gv87,0.021387,250.02,250.04673375000002,degens
terra1p7984...fsup,58.184434,0,72.7305425,degens
terra1p7qmy...mykv,111.779319,250.669313,390.39346175000003,degens
terra1pan57...lfsa,20.567768,0,25.70971,degens
terra1pa3fs...j8qx,219.877869,50,324.84733625,degens
terra1punz8...u08s,1.831858,0.071007,2.3608295,degens
terra1puv3r...hkxy,1,1,2.25,degens
terra1pugce...ekl4,528.586549,0,660.73318625,degens
terra1pm3s3...066l,2.080782,0.276893,2.8778704999999998,degens
terra1pm3w6...r7h9,37.479136,43.034423,89.883343,degens
terra1pm2ex...a838,242.37772,1.43929,304.41144,degens
terra1p6lt7...nspu,2915.563636,1,3645.4545449999996,degens
terra1p6mgd...mfnv,9.04918,5,16.311475,degens
terra1p6wph...jcpu,2.202133,5,7.75266625,degens
terra1p6yzf...dy6f,0.190916,0.019379,0.258024,degens
terra1pe3j5...4v6f,2404.002433,500.009673,3505.01271425,degens
terra1pev5u...xdha,153.791126,99.782646,292.0215535,degens
terra1pe8jq...5vdh,0.021431,0.01,0.03678875,degens
terra1phax3...3vzu,9.626788,0.354628,12.388112999999999,degens
terra1phju0...gp72,17.219813,270.711061,292.23582724999994,degens
terra1phvjc...3ndp,0.223408,0.202895,0.482155,degens
terra1phtp0...d2ph,0.019677,0.1,0.12459625,degens
terra1ph2up...urpn,105.0236,0,131.2795,degens
terra1phg75...k0t5,3.521507,0.001125,4.403008750000001,degens
terra1pk5z9...cjwc,324.826986,0,406.0337325,degens
terra1pks68...39ge,1.02677,0.200065,1.4835274999999999,degens
terra1pkr32...gq96,39.14142,62.296792,111.223567,degens
terra1p4hx6...k8h2,20.533124,0,25.666405,degens
terra1p4xgd...t9dn,2.014829,0.03,2.54853625,degens
terra1p49jk...sts2,444.129733,17.561231,572.72339725,degens
terra1p5lg0...8g2z,1.926307,0.2,2.60788375,degens
terra1p5ep5...xv04,8.715644,0,10.894554999999999,degens
terra1p5xcq...qsc6,2.085894,1,3.6073675,degens
terra1pn60r...v6xy,132.839945,250.488055,416.53798625,degens
terra1pnk00...mykm,36.211036,16.45171,61.715505,degens
terra1pnndv...u2vt,2.261412,0.05,2.876765,degens
terra1pngy5...0az3,243.163335,169.064582,473.01875075,degens
terra1pnph4...rnqc,2.197091,1.091781,3.8381447499999997,degens
terra1pjldt...aled,5.77421,8,15.2177625,degens
terra1pj72u...z8v4,67.286516,0,84.10814500000001,degens
terra1pj03h...8qpt,0.769328,0.1,1.06166,degens
terra1pjfqr...4mp8,30.66,0,38.325,degens
terra1p3km3...0xvh,0.021349,250.02,250.04668625000002,degens
terra1p3j3d...640k,114.068522,0,142.5856525,degens
terra1p32dd...6t2h,201.850767,0,252.31345875,degens
terra1psay4...465s,4673.044248,134.449314,5975.754624,degens
terra1psex0...g09n,119.726413,7.177709,156.83572525,degens
terra1ps8hu...5qvp,13882.018389,3007.675854,20360.198840250003,degens
terra1p0cjq...7zlt,0.209997,0.1,0.36249624999999996,degens
terra1p0ctr...jgg2,1145.7347,0,1432.168375,degens
terra1p00nk...f4h7,2531.039811,0,3163.7997637500002,degens
terra1p00ww...dwhd,0.202813,0.1,0.35351625,degens
terra1p0rvu...c0ke,93.233786,0,116.5422325,degens
terra1pw7nh...xgn5,16.481921,0,20.60240125,degens
terra1pwx6q...9hsg,405.482098,0,506.8526225,degens
terra1pducj...zeez,161.430944,0,201.78868,degens
terra1pdhv8...t3cg,0.862811,0.912874,1.99138775,degens
terra1pd8c4...3wy0,1.923812,0.1,2.5047650000000004,degens
terra1pvl57...3x0l,805.278821,60.801098,1067.39962425,degens
terra1pv7jx...pzkv,42.678142,0,53.3476775,degens
terra1pvh4n...2ddm,6529.875498,504.936802,8667.2811745,degens
terra1pv8pc...pf22,0.43055,0,0.5381875,degens
terra1pvqcj...husm,0.020236,0.01,0.035295,degens
terra1pvqx5...hhkc,141.3567,5.302477,181.998352,degens
terra1pt7j5...f8az,86.607171,0,108.25896374999999,degens
terra1ptvt7...5yq7,0.375991,0.165462,0.63545075,degens
terra1p2akl...ns0d,11.920882,245.366829,260.2679315,degens
terra1pfljn...rzmn,64.651682,0,80.81460249999999,degens
terra1pf38u...qstd,30.370715,22.89405,60.85744375,degens
terra1pf9rp...j74l,0.446533,0.1,0.65816625,degens
terra1pg09c...p5gw,24.619046,262,292.7738075,degens
terra1pg86t...u50p,51.761245,50,114.70155625000001,degens
terra1p8q23...3rgm,66.435368,1.006984,84.051194,degens
terra1pxmmk...hhfd,2.283328,0,2.8541600000000003,degens
terra1pxe9w...8dc7,130.130805,3.616644,166.28015025000002,degens
terra1pxj4q...sth2,124.355734,0,155.4446675,degens
terra1pxdwm...4key,8.060985,131.567967,141.64419825000002,degens
terra1pxrsj...q7ug,2504.004801,252.289273,3382.2952742499997,degens
terra1pxp6p...wgvz,0.185331,0.1,0.33166375000000003,degens
terra1p9y0k...p8ha,1728.791394,10.356926,2171.3461685,degens
terra1p9rjs...dfp5,1.16034,1,2.450425,degens
terra1pycsz...2seg,87.807658,28.007634,137.76720650000001,degens
terra1pyjmk...gjpr,1646.27,1200,3257.8375,degens
terra1py3my...fgyr,527.379855,0,659.22481875,degens
terra1pydpj...5eta,1.183582,0,1.4794774999999998,degens
terra1pypae...utd2,2.213061,0,2.76632625,degens
terra1pr70x...ufak,0.398497,0.001,0.49912124999999996,degens
terra1pr4y9...e6k4,2401.65276,250,3252.06595,degens
terra1prsha...85zc,0.480388,0.01,0.6104849999999999,degens
terra1prga3...v92r,98.473966,0,123.09245750000001,degens
terra1pznvl...7y0e,11.038183,0,13.797728750000001,degens
terra1pp0r6...zjf6,0.215125,0.1,0.36890625,degens
terra1pqelh...g5j3,5,10.710668,16.960668,degens
terra1pqny4...qfhw,26.509836,1.1,34.237295,degens
terra1pqvd9...n3ql,4,0,5,degens
terra1pqgcc...6smy,0.22207,0.020299,0.2978865,degens
terra1pqped...zazr,0.341023,0.001,0.42727875000000004,degens
terra1qla9a...vmj4,195.4253,0,244.281625,degens
terra1qljme...lrfg,10026.128216,7185.007033,19717.667303,degens
terra1ql02v...7qys,1.092284,74.494376,75.859731,degens
terra1qlr3t...c0j7,2.014863,1,3.51857875,degens
terra1q7meu...u50d,71.5,0,89.375,degens
terra1q7p2t...yk08,1.910708,0.1,2.488385,degens
terra1qa6yv...7m0u,252.650057,118.867083,434.67965425,degens
terra1qaecy...c2qv,309.475577,27.003764,413.84823524999996,degens
terra1qaju5...jxl2,2595.669405,0,3244.5867562500002,degens
terra1qun96...gkw0,0.02101,0.01,0.0362625,degens
terra1qudj3...0f3w,34.12706,0,42.658825,degens
terra1qup6n...dq77,9.566921,0,11.95865125,degens
terra1qmhra...9040,4.609837,1.080464,6.8427602499999995,degens
terra1qmwx2...s676,149.727228,3.017049,190.176084,degens
terra1qmqyr...67j5,0.209516,26.000005,26.2619,degens
terra1q642n...kzql,2.032551,1,3.54068875,degens
terra1q6dcs...dy7s,503.687708,1,630.609635,degens
terra1q6xc4...435r,2.027193,41,43.53399125,degens
terra1q6r8f...z4sy,16.251657,0,20.31457125,degens
terra1qelpy...5c0d,0.002548,0,0.003185,degens
terra1qehym...vg8r,8.743484,1,11.929355000000001,degens
terra1qcask...ca0l,2.096239,2.034782,4.65508075,degens
terra1qcwgc...j3lt,384.880468,0,481.100585,degens
terra1qh63k...p7w2,4.417342,0,5.521677499999999,degens
terra1qh602...232g,7.201107,44.78369,53.78507375,degens
terra1qherv...uaj6,0.407064,49.809922,50.318752,degens
terra1qhf6r...flfh,0.51,0,0.6375,degens
terra1qkmk3...ayyr,11.269614,251.350454,265.4374715,degens
terra1qk9c2...68wy,43.035097,75.600448,129.39431925,degens
terra1q4nqg...da0f,130,136,298.5,degens
terra1q42ey...p664,87.858773,0,109.82346625,degens
terra1q4fwu...c49y,10.594583,74.935888,88.17911675,degens
terra1q5d72...0vv5,0.000002,0.01,0.010002500000000001,MANY_FACTIONS
terra1q5fmu...s2m0,17.172855,16.402939,37.869007749999994,degens
terra1qn3wl...mhpt,21.530266,25,51.9128325,degens
terra1q3c4u...rnl8,686,0,857.5,degens
terra1q32ws...de4u,0.401678,0.01177,0.5138674999999999,degens
terra1qsh2p...dtsf,15.21998,92.95198,111.976955,degens
terra1qs39v...xer7,15.900745,0,19.87593125,degens
terra1qsr6k...5ggj,1.941261,1.07303,3.4996062500000003,degens
terra1q0uns...5lfq,0.053802,0,0.0672525,degens
terra1q0npv...99p5,17.686465,32.263975,54.37205625,degens
terra1q0rk2...w2qa,1.048726,0.0973,1.4082075,degens
terra1q0rsx...hwl7,204.438471,250.384572,505.93266074999997,degens
terra1q0ztx...v0je,99.505754,10.448851,134.8310435,degens
terra1qwec5...8330,0.214097,39.971054,40.23867525,degens
terra1qwc09...4z7k,44.347934,0,55.434917500000005,degens
terra1qwwea...99hs,320.051748,1,401.06468499999994,degens
terra1qwdjq...s4dh,31.38292,0,39.22865,degens
terra1qw83e...rlnr,119.998706,105,254.9983825,degens
terra1qw8fy...0924,1.214782,5.68796,7.2064375,degens
terra1qwzcc...9ekg,72.858256,0.1,91.17281999999999,degens
terra1qdujk...33q0,2.067649,0.1,2.68456125,degens
terra1qdvpz...k0vn,1680.068252,125,2225.0853150000003,degens
terra1qd80c...shmn,2.203539,1,3.75442375,degens
terra1qdxw6...u6k0,0.002052,0.02,0.022565,degens
terra1qvp7p...vr4a,10.658801,0.1,13.42350125,degens
terra1qt52k...8kk3,155.571673,0,194.46459125,degens
terra1q23e8...r9w9,1.741756,0,2.177195,degens
terra1q28hk...2hw2,2.126612,1.007972,3.666237,degens
terra1qfrnt...jvwp,36.329685,1.75504,47.167146249999995,degens
terra1qfry2...mp7z,0.82,0.01,1.035,degens
terra1qfqhg...q2e9,1.91133,37.798218,40.187380499999996,degens
terra1qgudq...34ga,0.598966,0.194395,0.9431025,degens
terra1qgm2j...f62y,606.242705,0,757.80338125,degens
terra1q8atx...f0aa,74.109296,4.007455,96.64407499999999,degens
terra1q85vv...fcee,1235.521423,250,1794.40177875,degens
terra1q8sdf...jhsu,3.329505,25,29.16188125,degens
terra1q8pu5...7any,2.16756,0.1,2.80945,degens
terra1qxl4d...zdnu,16.717342,8.132449,29.029126499999997,degens
terra1qxutm...5qeh,144.336094,0,180.4201175,degens
terra1q9an2...4crj,1.71984,0.037995,2.187795,degens
terra1q94y6...r2pn,113.780406,24.939721,167.16522849999998,degens
terra1q9nlk...dh8r,514,0,642.5,degens
terra1q9wch...yrvu,73.038738,0,91.29842249999999,degens
terra1q92jc...dx60,114.085534,386.444855,529.0517725,degens
terra1q999j...klmw,6.796885,0.2,8.69610625,degens
terra1q9zca...nn8y,21.491832,39.406262,66.271052,degens
terra1qyjc5...q89c,53.640414,0,67.0505175,degens
terra1qy97u...9vdx,0.378823,0,0.47352875000000005,degens
terra1qyzn2...w6ds,0.201907,0.01,0.26238375,degens
terra1qrk08...yxe7,1.925769,0,2.40721125,degens
terra1qrw8t...qky9,1.999989,0.8,3.29998625,degens
terra1qzh8w...akug,64.317871,84.24012,164.63745875,degens
terra1qz9tk...h3s5,0.1,0.1,0.225,degens
terra1qplfc...dcqu,0.864976,0.039621,1.120841,degens
terra1qq7d5...7gc3,21.818049,9.978448,37.251009249999996,degens
terra1qq34s...epgl,195.740199,0,244.67524874999998,degens
terra1qqspx...48tm,2.093883,3000,3002.61735375,degens
terra1qq2ae...vthe,11.350412,41.082008,55.270023,degens
terra1qqqz5...y07t,2.140421,1.001819,3.67734525,degens
terra1llhtm...2st7,179.20824,76.24562,300.25591999999995,interstellars
terra1llw3n...8k5e,2339.122368,0,2923.90296,interstellars
terra1llfsz...4pp8,0.1536,0.03,0.22199999999999998,interstellars
terra1l7u75...2xjd,130.379926,61.461795,224.43670250000002,interstellars
terra1l7ct9...mg4y,0.216135,0.814716,1.08488475,interstellars
terra1l7yax...krhl,7010.731979,1,8764.414973750001,interstellars
terra1lajpr...3mjm,0.428139,0,0.53517375,interstellars
terra1lapqk...27nv,1014.89,0,1268.6125,interstellars
terra1lufl5...aq96,597.862704,0,747.32838,interstellars
terra1lmuu3...htkq,6.462729,24.223075,32.30148625,interstellars
terra1lmc2f...h7ff,159.927593,0,199.90949125,interstellars
terra1lmgh0...ymul,22,11.5,39,interstellars
terra1l6ll3...kkk9,30.759018,7.07029,45.519062500000004,interstellars
terra1l6nwe...l77f,193.642711,38.014281,280.06766975,interstellars
terra1l6fz8...wgyq,19.331747,9.329379,33.49406275,interstellars
terra1leaee...75na,2.077862,3001.919296,3004.5166235,interstellars
terra1leafg...7x9c,2619.22,0,3274.0249999999996,interstellars
terra1leujs...9wky,2.103373,20.170646,22.79986225,interstellars
terra1lefkw...ra08,0.236008,0.196518,0.49152799999999996,interstellars
terra1lepds...029v,21.8,0,27.25,interstellars
terra1lce5c...j9dt,2420.955138,0,3026.1939224999996,interstellars
terra1lc42c...2vcd,0.414364,0.1,0.617955,interstellars
terra1lcs4a...gejf,1.953308,104.45706,106.898695,interstellars
terra1lhu8j...6wmt,5.112321,0.5,6.89040125,interstellars
terra1lhh7u...ykpw,502.323216,718.01976,1345.92378,interstellars
terra1lhhxu...9dng,2421.453807,0,3026.81725875,interstellars
terra1lhr8y...rpwg,31.715462,9.075322,48.719649499999996,interstellars
terra1lhqz5...2yhu,1.175192,0,1.46899,interstellars
terra1lkes5...hz6a,2.12004,0,2.65005,interstellars
terra1lkcmd...t6r9,0.539162,0.249825,0.9237775,interstellars
terra1lkkgh...9v52,57.164253,0,71.45531625000001,interstellars
terra1lky7z...tkf5,57.09,0,71.36250000000001,interstellars
terra1l46kx...6cve,112.340647,0,140.42580875000002,interstellars
terra1l45aq...d0f4,112.197578,40,180.2469725,interstellars
terra1l4np8...p7cv,0.200558,0,0.25069749999999996,interstellars
terra1l4fvz...5xzv,108.48,0,135.6,interstellars
terra1l489q...6wfm,63.197135,0,78.99641875,interstellars
terra1l5axf...tw3v,43.620948,0,54.526185,interstellars
terra1l5urq...0zwm,42.086555,49.015777,101.62397075,interstellars
terra1l56a2...w0qq,0.837306,0.3,1.3466325000000001,interstellars
terra1l5dkt...yndq,0.202231,0.005225,0.25801375,interstellars
terra1lnetz...63hc,4.330689,5,10.41336125,interstellars
terra1lnf7q...rln4,3039.999881,105.41404,3905.4138912500002,interstellars
terra1lng2g...x8z6,2.161003,0.1,2.8012537500000003,interstellars
terra1ln8ay...2hgy,39.235748,0,49.044685,interstellars
terra1lj6zh...qej2,0.206858,0.1,0.35857249999999996,interstellars
terra1ljkh3...uhhz,1.073641,0.5,1.8420512500000001,interstellars
terra1ljnt7...e8mk,0.343462,0.000015,0.42934249999999996,interstellars
terra1lj9d8...9j7l,2.089646,1,3.6120575,interstellars
terra1l3654...w3yc,2.012987,0.1,2.6162337499999997,interstellars
terra1l36g3...66wf,0.537678,0.25,0.9220975,interstellars
terra1l3smu...nrtl,1.003385,0.1,1.35423125,interstellars
terra1l32gd...rr3p,0.383438,1,1.4792975,interstellars
terra1l3xqd...l30j,118.806232,375,523.50779,interstellars
terra1lslak...dzaf,11.486484,0,14.358105000000002,interstellars
terra1lscw9...r2rm,252.658926,0,315.8236575,interstellars
terra1lshmh...s6xs,0.526332,0.01,0.667915,interstellars
terra1l0enj...388z,1.37216,0.1,1.8152000000000001,interstellars
terra1l0n7c...se5x,2.104626,31.334877,33.9656595,interstellars
terra1l0jpa...xqav,20.866732,5.007361,31.090775999999998,interstellars
terra1l02jj...5ds9,128.634,0,160.7925,interstellars
terra1l0gt8...yusp,2.004228,1,3.5052849999999998,interstellars
terra1l0rsv...fwx5,10.129119,5,17.66139875,interstellars
terra1ld7d9...78e7,0.465042,0.499909,1.0812115,interstellars
terra1ld7f9...z4v6,135.532,0,169.41500000000002,interstellars
terra1ldeu0...sxc4,12.456637,1,16.57079625,interstellars
terra1ldf34...l6cr,0.217129,0.01,0.28141125,interstellars
terra1lv6d8...0q4q,736.67817,1.000018,921.8477305,interstellars
terra1lv8qg...tcfa,0.20775,143.305882,143.5655695,interstellars
terra1ltdk7...7n08,0.431009,0.013995,0.55275625,interstellars
terra1ltq6n...hjem,0.02081,0.1,0.1260125,interstellars
terra1l2l4h...5fsz,0.408502,1,1.5106275,interstellars
terra1l2eyh...3nfh,0.000002,0.000001,0.0000034999999999999995,interstellars
terra1l2gyv...upne,90.66541,0,113.3317625,interstellars
terra1lfmsj...kr2v,0.415709,0.1,0.61963625,interstellars
terra1lfgrm...lqkz,0.425651,0,0.5320637500000001,interstellars
terra1lg6v8...p8we,2404.395767,253.290662,3258.78537075,interstellars
terra1lgj07...rr2q,0.1536,0.03,0.22199999999999998,interstellars
terra1l8c0w...elfy,0.70698,0.01,0.8937250000000001,interstellars
terra1l843h...vprq,194.165847,6.862978,249.57028675,interstellars
terra1l8wlp...je20,595.38017,0,744.2252125,interstellars
terra1l8w6w...0rsq,0.435317,2,2.54414625,interstellars
terra1l8vqc...j9ry,216.922075,9.882528,281.03512175,interstellars
terra1lx6hw...q4dx,0.217476,0.1,0.371845,interstellars
terra1lxsmp...er7k,0.195095,0,0.24386875,interstellars
terra1lxsd0...exs4,0.60689,0,0.7586125,interstellars
terra1lxqfe...j6r6,1.059171,0.01,1.3339637500000001,interstellars
terra1l9ksn...e5lg,0.405437,0.096809,0.60360525,interstellars
terra1l9t8u...rcy7,2.265076,5,7.831345000000001,interstellars
terra1l9fq7...9l5w,1.100187,9.5,10.87523375,interstellars
terra1l9xqk...u5z8,0.518405,3.593552,4.24155825,interstellars
terra1lymcx...pajz,25.151583,22.349146,53.78862475,interstellars
terra1ly6ju...vk3t,35.081326,164.852877,208.7045345,interstellars
terra1lyh4f...s3e5,10.350457,5,17.93807125,interstellars
terra1lyy3z...023l,1.014208,0.098219,1.365979,interstellars
terra1lr8s3...9yem,0.043303,0.01,0.06412875,interstellars
terra1lze0r...3mll,0.399277,0.001,0.50009625,interstellars
terra1lzrfu...cepn,138.874321,0,173.59290125,interstellars
terra1lzzra...5z0h,0.402581,0,0.50322625,interstellars
terra1lzplx...y5xz,70.81,254.508746,343.021246,interstellars
terra1lpls8...euvf,24.059019,25.355384,55.42915775,interstellars
terra1lpw69...s6k6,1601.002477,5.554989,2006.80808525,interstellars
terra1lp8ya...7dt4,0.215076,0.05,0.318845,interstellars
terra1lpx9q...5g5r,2574.898936,0,3218.62367,interstellars
terra1lq36w...0y6p,5.303724,0,6.629655,interstellars
terra17lapk...klpj,295.942435,106.02736,475.95540374999996,interstellars
terra17lw7l...ptxt,13249.098525,876.304735,17437.67789125,interstellars
terra17ly9n...g6a9,54.384487,0,67.98060875,interstellars
terra1777k4...7ugz,10.742579,0,13.428223749999999,interstellars
terra177h3l...y352,154.808035,76.514568,270.02461174999996,interstellars
terra177vwh...u2nq,2.077305,0,2.5966312499999997,interstellars
terra177fcf...pc3k,0.0216,0.571976,0.5989760000000001,interstellars
terra177gvt...6vrw,435.299574,250,794.1244675,interstellars
terra177zym...e0py,995.904669,838.043102,2082.92393825,interstellars
terra17amc0...e0na,535.155,0,668.9437499999999,interstellars
terra17a66a...etjn,0.40349,0.1,0.6043625,interstellars
terra17awf5...c8e8,28.599762,26.193696,61.9433985,interstellars
terra17atv3...2ugx,68.960913,0.173299,86.37444025,interstellars
terra17u6ww...25p9,1085.724994,95.017331,1452.1735735,interstellars
terra17u4qm...zczt,8.686877,0,10.858596250000002,interstellars
terra17ujvv...3mqj,0.020478,0.007144,0.0327415,interstellars
terra17uv9k...4m49,2.123318,1,3.6541474999999997,interstellars
terra17m5cl...jsx7,0.393276,0.01,0.501595,interstellars
terra17mjxc...h437,3433.782596,0,4292.228245,interstellars
terra176m5e...qt8e,11.061066,40,53.8263325,interstellars
terra176wk0...28fh,28.13563,30.305602,65.4751395,interstellars
terra176qxq...v3h4,0.000448,0.103468,0.10402800000000001,interstellars
terra17ea4g...9w2m,38.265342,0,47.8316775,interstellars
terra17ece0...nzlj,45.963012,0,57.453765,interstellars
terra17eww2...92mq,2.049729,1500,1502.56216125,interstellars
terra17egpw...aehc,105.1121,0,131.390125,interstellars
terra17e895...9l7q,128.225371,0,160.28171375,interstellars
terra17clu8...kspf,0.022356,41.09,41.117945000000006,interstellars
terra17c629...mh5a,0.633433,0.156499,0.9482902500000001,interstellars
terra17c8ct...x00x,70.61,49.857579,138.120079,interstellars
terra17cz87...2jgc,3797.94955,1886.254244,6633.691181499999,interstellars
terra17cqc9...crnv,186.656211,5,238.32026375,interstellars
terra17h0lc...eedz,13.847459,0,17.30932375,interstellars
terra17hte2...vmf3,137.442994,37.724793,209.5285355,interstellars
terra17hy54...ffxw,0.672875,0.099956,0.94104975,interstellars
terra17hr04...4c7h,1305.852367,98.607728,1730.9231867499998,interstellars
terra17krhw...9w48,596.126433,0,745.15804125,interstellars
terra174lu0...4lvz,125.231761,45.423229,201.96293025,interstellars
terra1744na...r80l,2.57046,0.1,3.3130750000000004,interstellars
terra1744yh...ph2l,0.199911,0.01,0.25988875,interstellars
terra174j4d...4kdt,55.416572,1.323027,70.59374199999999,interstellars
terra174d49...lntn,11.359155,96.139418,110.33836175,interstellars
terra175623...vnrg,224.445962,0,280.5574525,interstellars
terra1754mm...eys4,33.886297,29.605032,71.96290325000001,interstellars
terra1753xm...8yev,0.603509,1.01923,1.77361625,interstellars
terra1759lq...t8md,5055.419564,1,6320.274455,interstellars
terra17num0...zqlj,17.21,0,21.512500000000003,interstellars
terra17neul...vmj8,0.433818,0,0.5422724999999999,interstellars
terra17nc5e...46hw,2.023662,0.1,2.6295775,interstellars
terra17nsl0...fvvx,38.000405,0,47.50050625,interstellars
terra17nwwe...pyka,35.434956,0,44.293695,interstellars
terra17ndrj...hj3s,45.111302,13.215953,69.6050805,interstellars
terra17nrp3...aypf,2.528738,960,963.1609225,interstellars
terra1737gn...p76e,251.282356,24.20885,338.31179499999996,interstellars
terra173685...vjpd,2.088417,1.058617,3.66913825,interstellars
terra1733ad...kqml,0.001927,0.199045,0.20145375,interstellars
terra173d39...c7d9,67.855488,0,84.81935999999999,interstellars
terra173v92...gjsu,430.839551,0,538.5494387499999,interstellars
terra1738va...q8h7,0.020375,0.100003,0.12547175,interstellars
terra173ze0...lgya,44.963864,0,56.20483,interstellars
terra17s6ts...k3zl,56.002968,0,70.00371,interstellars
terra17s3gg...stya,0.868575,0.096947,1.18266575,interstellars
terra17syj6...vfsg,2.008816,0.2,2.71102,interstellars
terra17074r...26tf,0.457,0,0.57125,interstellars
terra17w68u...xjs8,11.46,1,15.325000000000001,interstellars
terra17w0r4...fxhx,0.01,0.01,0.0225,interstellars
terra17wgr5...knl4,70.905751,0,88.63218875,interstellars
terra17d5y5...7eg2,237.460739,0,296.82592375,interstellars
terra17d3gf...2lnn,19.6,0,24.5,interstellars
terra17dzrh...wz00,23.524955,0,29.40619375,interstellars
terra17vl7e...pjnh,22.219419,0,27.77427375,interstellars
terra17vatu...9hsc,38.908165,0,48.635206249999996,interstellars
terra17vu0n...cpg7,779.81,15,989.7624999999999,interstellars
terra17vu2q...25sy,0.414813,0.100479,0.61899525,interstellars
terra17v50h...07s5,0.410911,0.1,0.61363875,interstellars
terra17vtvc...2p36,114.599682,0,143.2496025,interstellars
terra17t6vw...szf6,3.292566,0.01,4.1257075,interstellars
terra17t2mr...3ure,0.177959,80.000328,80.22277675,interstellars
terra17trjl...z6w0,275.939651,24.819569,369.74413275000006,interstellars
terra172u3e...j70v,0.406766,0.110197,0.6186545,interstellars
terra172u03...xm9c,0.00137,0,0.0017124999999999998,interstellars
terra172me0...sxjf,0.188502,0.1,0.33562749999999997,interstellars
terra172k2y...8ur3,83.365252,0,104.206565,interstellars
terra172f84...j0hm,0.613183,0.2,0.96647875,interstellars
terra17f7w5...sv9a,45.019893,0,56.27486625,interstellars
terra17fauv...wv8t,10.771189,0.195785,13.65977125,interstellars
terra17fegk...urh6,2.17377,2.369153,5.0863655,interstellars
terra17fsxn...lj0c,2.017995,0.1,2.62249375,interstellars
terra17fwxc...7dm8,10598.24215,0,13247.8026875,interstellars
terra17f9nu...m0rw,0.412717,0.1,0.6158962499999999,interstellars
terra17fp4k...jv55,1.908428,1,3.385535,interstellars
terra17ghwz...vm8j,0.400793,0,0.50099125,interstellars
terra17gnye...tvjf,4000.2556,1373.834365,6374.153864999999,interstellars
terra17gdlt...8k67,2.110663,34.601185,37.23951375,interstellars
terra1787nc...3rlp,0.188971,0.2,0.43621375,interstellars
terra178cen...zmn9,7306.285276,0,9132.856595,interstellars
terra178jz3...rk07,36.771992,10,55.96499,interstellars
terra178dz7...vwxp,154.548637,0,193.18579625,interstellars
terra17xavt...k9zm,13.14292,21.428692,37.857342,interstellars
terra17xd2y...5ddh,217.931147,21.635681,294.04961475,interstellars
terra17xgts...helz,2.181963,0.001,2.72845375,interstellars
terra179unn...vv2h,703.165049,1,879.95631125,interstellars
terra17y5mk...dngg,0.930658,0.999959,2.1632815,interstellars
terra17reel...y6xx,7.273984,1,10.09248,interstellars
terra17rwqc...hvvc,0.758362,69,69.9479525,interstellars
terra17z5dd...s2v0,201.988919,251.465242,503.95139075,interstellars
terra17z2kq...n3pm,8.476019,0,10.595023750000001,interstellars
terra17zguc...eyc8,3571,0,4463.75,interstellars
terra17z9ce...x409,246.491676,13.660337,321.77493200000004,interstellars
terra17pmnj...98l8,51.859992,27.899611,92.724601,interstellars
terra17p6c7...j3ex,0.022174,8,8.0277175,interstellars
terra17p33r...zex8,0.024607,0,0.03075875,interstellars
terra17pdut...a6u8,0.000002,0.00001,0.0000125,interstellars
terra1a7eyj...dnu0,0.006035,23.116442,23.12398575,interstellars
terra1a73as...0wva,0.363279,0,0.45409875,interstellars
terra1a7wz3...5clc,2345.529438,491.923554,3423.8353515,interstellars
terra1aaaky...tgp2,0.100674,0.05,0.1758425,interstellars
