staker,lp,stt,ste,faction
terra1036r2...kw7c,0.399223,0.1,0.59902875,interstellars
terra103ekx...3f5p,0.215093,0.08,0.34886625000000004,interstellars
terra103vut...2glc,206.760521,15.25677,273.70742125000004,interstellars
terra103tvl...tr58,0.04015,0.01,0.0601875,interstellars
terra103gnx...h2ut,112.805789,0,141.00723625,interstellars
terra10s7cp...9jnz,0.18318,0.02,0.248975,interstellars
terra10smr6...dtw8,0.775879,0,0.9698487499999999,interstellars
terra10semf...hywm,620.284083,0,775.35510375,interstellars
terra10sjy2...ns7v,2411.883668,37.856132,3052.710717,interstellars
terra100kuf...6v2x,0.315134,0.117396,0.5113135,interstellars
terra100ds8...v5jl,9.324713,20,31.65589125,interstellars
terra100tu0...2w00,0.199671,0.01,0.25958875,interstellars
terra100ppd...tlfx,1.679616,5,7.09952,interstellars
terra10w4kw...p4dg,5.64018,1.400103,8.450328,interstellars
terra10wjkp...324y,2.314542,0,2.8931774999999997,interstellars
terra10djnv...3az2,0.815543,1.955821,2.97524975,interstellars
terra10dggn...q4gn,554.840676,0,693.550845,interstellars
terra10v7wv...2hvm,163.108766,41.865676,245.75163350000003,interstellars
terra10vkka...p6g9,3856.46,0,4820.575,interstellars
terra10vvyl...ults,443.050448,0,553.8130600000001,interstellars
terra10ts9m...6uvs,1.844728,3005,3007.30591,interstellars
terra10tv6k...tcxq,2.2173,2.000502,4.772126999999999,interstellars
terra10ttge...qjp0,0.000002,0.000001,0.0000034999999999999995,interstellars
terra1026hc...enn5,2624.502777,50,3330.62847125,interstellars
terra1024d9...4c95,6524.61167,350.098211,8505.8627985,interstellars
terra102jfj...gkks,0.220497,0.054086,0.32970725,interstellars
terra10284k...gvyz,0.401034,0.387522,0.8888145000000001,interstellars
terra102xrq...fduf,0.02141,3047.138055,3047.1648175,interstellars
terra10ft0n...zdw9,54.182782,10,77.7284775,interstellars
terra10f9vw...csmr,1.066582,43,44.3332275,interstellars
terra10fyg9...lqtj,2.093758,0,2.6171974999999996,interstellars
terra10g6ut...wdvh,1.77439,0,2.2179875,interstellars
terra10gdvt...q046,22.678298,10.244202,38.5920745,interstellars
terra108gy2...pdk6,298.711599,0,373.38949875,interstellars
terra10xcuz...s5nw,0.020844,0.1,0.126055,interstellars
terra10xnfk...pdu7,44.194884,164.249321,219.492926,interstellars
terra10xd0w...3v3f,34.874103,0,43.592628749999996,interstellars
terra109hw7...8xn8,333.405247,2.277738,419.03429674999995,interstellars
terra109w54...j7yp,145.259904,0,181.57488,interstellars
terra109903...7mv9,0.20693,0.2,0.45866250000000003,interstellars
terra109z04...dnal,0.043561,0.01,0.06445125,interstellars
terra109qww...er78,17.027861,256.770337,278.05516324999996,interstellars
terra10y7g2...75r6,0.408695,0.808566,1.31943475,interstellars
terra10yedk...n3nz,1.122025,0,1.40253125,interstellars
terra10y4kc...tltf,53.091317,0,66.36414624999999,interstellars
terra10y0q0...vr20,0.599724,0.001,0.7506550000000001,interstellars
terra10yww7...f9n4,0.001986,0.0001,0.0025824999999999997,interstellars
terra10ytwj...s6l9,9.665142,8.863498,20.9449255,interstellars
terra10rk0s...4sy4,74.428808,0,93.03601,interstellars
terra10rss6...mydx,202.861712,0,253.57714,interstellars
terra10rw4v...e5jg,0.423877,5,5.52984625,interstellars
terra10rg0g...cssp,1.227794,0.601047,2.1357895,interstellars
terra10z5wx...r8l9,78.521281,0,98.15160125,interstellars
terra10pl9y...etcg,0.395333,0.05,0.54416625,interstellars
terra10pu02...q3yw,37.875418,0,47.3442725,interstellars
terra10pn72...ly5z,23.160072,0.058638,29.008727999999998,interstellars
terra1wlah2...k79v,1.034799,30,31.29349875,interstellars
terra1wluak...aqal,45.281493,7,63.60186625,interstellars
terra1wlgv6...dpec,4,31.153168,36.153168,interstellars
terra1wl84m...czhw,16.685507,0,20.85688375,interstellars
terra1wlrs9...x6kq,21.577268,450,476.971585,interstellars
terra1w70xm...49s0,0.583554,0,0.7294425,interstellars
terra1w7xsr...falm,3.869652,2.16043,6.997495,interstellars
terra1wa4d6...ezg7,233.907995,400.495343,692.88033675,interstellars
terra1wa2fv...2gy6,2500,0,3125,interstellars
terra1wum7u...lmu8,0.456401,21.011656,21.582157249999998,interstellars
terra1wum2e...lwqk,250.761533,61.336117,374.78803324999996,interstellars
terra1wujgp...raa0,0.39817,10,10.4977125,interstellars
terra1wuglc...l4rw,9.97,242.508573,254.97107300000002,interstellars
terra1wuy7y...qz22,2.117974,0,2.6474675,interstellars
terra1wmesh...q9h3,0.606374,10.732353,11.4903205,interstellars
terra1wmhjt...rdv4,0.097845,25.194074,25.31638025,interstellars
terra1wmwfj...9htj,90.550087,14.515881,127.70348975000002,interstellars
terra1wmxsc...mkw2,111.124187,18.224813,157.13004675000002,interstellars
terra1wm9e2...y0su,4.970796,0,6.213495,interstellars
terra1wmyuz...hqyc,3.857052,0,4.821315,interstellars
terra1wmy3e...4nvj,25.22229,1,32.5278625,interstellars
terra1w67zk...s3ee,0.510632,0,0.63829,interstellars
terra1w6a34...edr4,0.000002,0.00001,0.0000125,interstellars
terra1w6a8a...wzst,2.068185,1,3.58523125,interstellars
terra1w6et2...vpha,125.881143,5.195385,162.54681374999998,interstellars
terra1w6vzg...xnfa,7.776371,4.999999,14.72046275,interstellars
terra1weh4r...eg2e,114.121121,0,142.65140125,interstellars
terra1wezfs...75qg,357.069702,8.214429,454.5515565,interstellars
terra1wcjk3...26qv,3447.366967,0,4309.20870875,interstellars
terra1wcg98...5aq0,0.040525,0.1,0.15065625,interstellars
terra1wcy6r...rupz,0.378969,0.01,0.48371125000000004,interstellars
terra1whkpw...v0z7,39.493411,75.568744,124.93550775,interstellars
terra1wh53g...hkm2,0.455832,74.161681,74.731471,interstellars
terra1whj2k...xmz6,66.835937,32.144728,115.68964925,interstellars
terra1whsuz...l238,0.021138,0.201024,0.2274465,interstellars
terra1whtft...xdg3,4206.909108,335.777042,5594.4134269999995,interstellars
terra1whgsv...frfx,2.217388,3001.742948,3004.514683,interstellars
terra1whzcp...82uk,177.073193,102,323.34149125,interstellars
terra1wk4ga...rvgx,1.90727,1,3.3840875,interstellars
terra1wkdux...z7yh,0.796448,20,20.99556,interstellars
terra1wkvv5...v074,0.41783,1.1,1.6222875,interstellars
terra1wkq3m...4y0n,53.735437,25,92.16929625,interstellars
terra1w4eeg...snmm,0.437155,1,1.54644375,interstellars
terra1w4sl4...ktx2,377.396267,0,471.74533375000004,interstellars
terra1w4d28...g2nd,9.726218,1,13.1577725,interstellars
terra1w5gnr...a0tu,1.911263,5,7.3890787499999995,interstellars
terra1w5yjz...64wd,0.221323,0,0.27665375,interstellars
terra1w5yyp...rdkg,415.056366,29.460049,548.2805065,interstellars
terra1wntdp...rqzd,33.2,0,41.5,interstellars
terra1wjul7...t6ne,221.704706,5,282.1308825,interstellars
terra1wjmer...02sd,21.725756,0.1,27.257195000000003,interstellars
terra1wj39c...6ze3,0.412649,0.1,0.6158112499999999,interstellars
terra1wjphs...ervk,11585.441929,1069.600395,15551.40280625,interstellars
terra1w32e3...5rcf,35.030154,3027.688341,3071.4760335,interstellars
terra1wswr2...klgj,0.513529,0.831928,1.4738392500000002,interstellars
terra1wsy4k...zvjz,2432.297737,243.659236,3284.03140725,interstellars
terra1w06qw...5579,0.221407,0.000163,0.27692175,interstellars
terra1w0kls...sz8y,0.1,40.1,40.225,interstellars
terra1w0jd7...de52,1.9737,0,2.4671250000000002,interstellars
terra1w03e3...t94f,0.434554,0.1,0.6431925,interstellars
terra1w0tdk...u0ea,3.62,45,49.525,interstellars
terra1w02c3...3w2j,27.21,0,34.0125,interstellars
terra1wwmvy...k07s,105.032865,0,131.29108125,interstellars
terra1wds58...f2xe,357.222023,0,446.52752875,interstellars
terra1wdgsm...macp,2595.474071,0,3244.3425887500002,interstellars
terra1wdxtj...ygmv,288.325624,59.485283,419.892313,interstellars
terra1wvlhy...6834,0.215713,2,2.26964125,interstellars
terra1wvsug...t2fk,1258.061206,60.468804,1633.0453115000003,interstellars
terra1wvysz...hqt9,0.391157,1,1.48894625,interstellars
terra1wta82...y3k8,268.16,0,335.20000000000005,interstellars
terra1wtkyy...wpwt,4.736814,0,5.9210175,interstellars
terra1wtnsz...yv7e,0.403988,0.1,0.604985,interstellars
terra1wtnfl...0csf,3.446299,0,4.30787375,interstellars
terra1wtwsl...a28c,907.991194,103.210483,1238.1994755,interstellars
terra1wtvej...e5dx,2.108042,0,2.6350525000000005,interstellars
terra1wtffr...4k02,200,250,500,interstellars
terra1wtxj2...407l,1.045932,0.114279,1.4216940000000002,interstellars
terra1wt9xs...4rdp,1.019314,0.102137,1.3762794999999999,interstellars
terra1w2m3g...78x7,100.91,0,126.13749999999999,interstellars
terra1w2p8r...fddr,26.788905,0,33.48613125,interstellars
terra1wf7sw...vf0q,168.215742,3000.554233,3210.8239105,interstellars
terra1wfw7j...rj0n,0.217432,0.1,0.37178999999999995,interstellars
terra1wf202...uzz3,571.753027,331.83426,1046.52554375,interstellars
terra1wf8zt...f0zs,53.159098,0.50042,66.9492925,interstellars
terra1wfz2j...grym,152.03644,500,690.04555,interstellars
terra1wg5sr...9l8l,0.494579,0.1,0.7182237499999999,interstellars
terra1wg5dz...rauc,656.911136,840.594243,1661.733163,interstellars
terra1wg86n...z987,382,0,477.5,interstellars
terra1w83e9...8mt0,45.304269,20,76.63033625,interstellars
terra1w8w6y...xrsm,180.73983,82.63542,308.5602075,interstellars
terra1wx7pe...jk7x,21.425758,0,26.7821975,interstellars
terra1wxmy0...dcpm,2488.602097,81.436557,3192.1891782499997,interstellars
terra1wxk8t...0wvn,87.831005,5.751313,115.54006925,interstellars
terra1wx8sq...ugva,982.009774,0,1227.5122175,interstellars
terra1wxpn6...rx9p,230.213486,43.536023,331.3028805,interstellars
terra1wyect...985t,0.210442,0.1,0.3630525,interstellars
terra1wy3u9...pjus,11.959225,0,14.94903125,interstellars
terra1wyvs3...g2wv,0.539799,0.1,0.77474875,interstellars
terra1wytdf...htw3,4.225597,0,5.28199625,interstellars
terra1wyqk6...se8q,0.389517,0.01,0.49689625000000004,interstellars
terra1wrlc4...mvd8,0.196446,0.01,0.2555575,interstellars
terra1wr72v...d0jn,770.723928,59.055981,1022.460891,interstellars
terra1wrcxk...rec5,291.118183,151.932899,515.83062775,interstellars
terra1wr3hn...dsa6,2.438404,0,3.048005,interstellars
terra1wrftu...3346,0.211692,0,0.264615,interstellars
terra1wrx89...k96f,3837.742815,1,4798.17851875,interstellars
terra1wrrq8...g7nm,0.543499,1,1.6793737499999999,interstellars
terra1wzcc3...k0dd,23.034126,22,50.792657500000004,interstellars
terra1wzkw3...48gk,19.341889,0,24.177361249999997,interstellars
terra1wzfsk...5j4w,151.888602,16.682733,206.54348549999997,interstellars
terra1wp6ht...dk9q,351.714633,49.167107,488.81039825,interstellars
terra1wp3tw...3gn2,0.522439,0.378392,1.03144075,interstellars
terra1wp82g...xhnp,40,0,50,interstellars
terra1wq3d0...vl3d,272.227988,260,600.284985,interstellars
terra1dllqh...ql96,2.128791,74,76.66098875,interstellars
terra1dljd9...ujla,10351.495229,0,12939.36903625,interstellars
terra1dl0wn...gxze,0.43445,0.1,0.6430625,interstellars
terra1dldlv...ml8y,415.102894,0,518.8786175,interstellars
terra1dl95r...5ud2,0.020525,0.2,0.22565625,interstellars
terra1dlq77...kg2w,2.822119,0.974118,4.50176675,interstellars
terra1d777q...sfgj,101.957891,0,127.44736375000001,interstellars
terra1d74zq...lvu6,75.354128,0,94.19266,interstellars
terra1d7qdy...zaum,25.154672,0,31.443340000000003,interstellars
terra1da7fa...eza8,58.259645,13.388505,86.21306125,interstellars
terra1dam2a...76kh,50.078519,0,62.59814875,interstellars
terra1das45...u77m,4.580228,10,15.725285,interstellars
terra1da0ly...0kdp,200,2.016904,252.016904,interstellars
terra1day8r...78jm,21.682106,42.918318,70.0209505,interstellars
terra1daqxg...qp4y,40.740352,0,50.92544,interstellars
terra1dufac...ucsr,0.021084,0.198994,0.225349,interstellars
terra1dmu46...ze33,23.790404,0,29.738004999999998,interstellars
terra1dm6m3...zykw,25.56,1.962675,33.912675,interstellars
terra1dmnd0...hy5w,18.842811,16.520161,40.07367475,interstellars
terra1dm0eg...7axh,19.373994,0,24.2174925,interstellars
terra1d64tz...qwwg,2.200485,1,3.75060625,interstellars
terra1d6vxd...2whp,27.320133,13.009803,47.159969249999996,interstellars
terra1d6t3j...gz74,3002,133.099412,3885.599412,interstellars
terra1de0ru...d3fg,217.844384,2,274.30548,interstellars
terra1de98c...ltgs,0.021956,0.1,0.127445,interstellars
terra1dcl2e...m6u9,0.021829,0.116685,0.14397125,interstellars
terra1dc7ew...tgkn,83.43891,20.870681,125.16931850000002,interstellars
terra1dcmeu...u320,0.299145,0.5,0.87393125,interstellars
terra1dcpy0...lh0j,53.282908,53.771806,120.375441,interstellars
terra1dhwh8...mdmn,30.014116,0,37.517645,interstellars
terra1dhvhv...ryz8,16.092008,0.496576,20.611586,interstellars
terra1dhqn4...4hej,0.433592,0,0.54199,interstellars
terra1dk0en...kyl5,2647.219731,16.211406,3325.2360697500003,interstellars
terra1d5mlh...wn84,192.934541,0,241.16817625,interstellars
terra1d5k3d...z94u,0.153702,0.03,0.2221275,interstellars
terra1d55gu...tpuq,0.1537,0.03,0.222125,interstellars
terra1d5tzp...mc0d,26.676508,0,33.345635,interstellars
terra1dnu70...29ve,34.784599,0,43.480748750000004,interstellars
terra1dnnj0...3pvg,2400,1,3001,interstellars
terra1dn8fq...jj7w,0.221669,0.019563,0.29664925,interstellars
terra1dj723...e78y,2.744062,26.999999,30.4300765,interstellars
terra1dj2nk...pzfh,15,27,45.75,interstellars
terra1djrjs...3yl6,17.5489,0,21.936125,interstellars
terra1djrs3...y5zq,0.683808,0.117492,0.972252,interstellars
terra1d3anm...k989,3.486041,0,4.35755125,interstellars
terra1d3jjx...u2ks,136.629566,0,170.78695750000003,interstellars
terra1d3xre...jsc2,6492.7,41,8156.875,interstellars
terra1ds0n0...xf4m,0.433353,0.1,0.6416912499999999,interstellars
terra1dswn3...s4yp,0.42592,0.001665,0.534065,interstellars
terra1dswwx...qnyk,15.947421,7.58262,27.516896250000002,interstellars
terra1dsfk7...c69h,20.88761,515.522138,541.6316505000001,interstellars
terra1d07ca...lyuv,48488.172074,0,60610.2150925,interstellars
terra1dwsr3...3wjj,0.000002,0,0.0000024999999999999998,interstellars
terra1dd567...7l2y,1072.250155,1720.558904,3060.8715977499996,interstellars
terra1ddf4e...v88n,72.409192,0,90.51149000000001,interstellars
terra1ddgdg...uxzm,553.61659,79.488426,771.5091635,interstellars
terra1ddphp...88ck,1778.845424,100,2323.55678,interstellars
terra1ddpqr...pn5h,48.370135,0,60.46266875,interstellars
terra1dvacx...54gr,135.157327,0,168.94665875,interstellars
terra1dv5h4...azf6,0.1534,0.03,0.22175,interstellars
terra1dv0zl...xvwl,54.494994,11.91978,80.0385225,interstellars
terra1dtkuz...37qy,1.933327,0.01,2.4266587499999996,interstellars
terra1dtsaq...ky9v,31.196434,0,38.9955425,interstellars
terra1dtv70...0z3e,3111.560872,0,3889.45109,interstellars
terra1dt8m0...8ttr,10.305582,70.779626,83.6616035,interstellars
terra1d2mjh...kg4r,0.482352,0,0.60294,interstellars
terra1d2p98...uj2y,0.979178,0.1,1.3239725,interstellars
terra1dfazv...kfea,37.613335,14,61.01666875,interstellars
terra1dfkf9...xhke,181.598464,0,226.99808000000002,interstellars
terra1dfgpc...5tfh,206.984972,0,258.731215,interstellars
terra1dgl8w...nsq9,2.172194,1,3.7152425000000004,interstellars
terra1dgu7n...akg7,0.02182,0.1,0.127275,interstellars
terra1dg667...nu9f,2651.574969,240.282035,3554.75074625,interstellars
terra1dghsk...2fan,2.271987,0.999999,3.83998275,interstellars
terra1dgd0g...3vtk,0.179537,0.00001,0.22443125000000003,interstellars
terra1d8uuv...ujfc,0.182355,0.05,0.27794375,interstellars
terra1d8cca...ucy9,0.375122,5,5.4689025,interstellars
terra1d8cju...046u,2.174591,1.000287,3.7185257499999995,interstellars
terra1d8j0x...38y7,319.162127,43.92274,442.87539875,interstellars
terra1d8s7r...0cnr,0.085938,0.001735,0.1091575,interstellars
terra1d8szu...x7pl,0.414635,31,31.51829375,interstellars
terra1d8rs5...q3mg,0.18318,0.02,0.248975,interstellars
terra1dx5fd...9g4d,82.498814,0.396088,103.5196055,interstellars
terra1d9r07...mev0,0.391166,1,1.4889575000000002,interstellars
terra1dy27l...adyr,47.349365,0,59.18670625,interstellars
terra1drjtx...f9a4,0.211292,0.1,0.36411499999999997,interstellars
terra1drs09...mrjw,1.434998,25,26.7937475,interstellars
terra1dr97w...37x3,0.419593,0.1,0.6244912499999999,interstellars
terra1dr9a9...392a,1.251443,31.400973,32.96527675,interstellars
terra1drzfy...2rxp,1.423702,0,1.7796275000000001,interstellars
terra1dzh8q...3sjx,163.77,27.682723,232.39522300000002,interstellars
terra1dzwad...lhke,3.355498,0.5,4.6943725,interstellars
terra1dzpwp...lxla,0.153,0.03,0.22125,interstellars
terra1dp5h8...z0de,0.004206,250.1,250.1052575,interstellars
terra1dpjum...kyac,0.420815,0.1,0.62601875,interstellars
terra1dpxt8...gylx,2.286827,250.629635,253.48816875,interstellars
terra1dqc2c...7n5e,3.97694,0,4.971175,interstellars
terra1dqyar...g5sq,0.774529,0,0.9681612500000001,interstellars
terra1dqqgy...ej4e,2411.781163,0,3014.72645375,interstellars
terra1vl7ws...axpg,4.257672,11.948925,17.271015,interstellars
terra1vlmtm...y4xl,211.218421,39.871695,303.89472125,interstellars
terra1vl348...dvp5,0.619809,0,0.7747612500000001,interstellars
terra1vlz2m...29g6,0.82637,0,1.0329625,interstellars
terra1vlzqx...yswa,199.800969,7.567475,257.31868625,interstellars
terra1vlphg...hypw,2.105876,1.5,4.132345,interstellars
terra1v7n7g...76es,0.400371,0.55,1.05046375,interstellars
terra1v7j6p...y7dn,36.592646,64.243033,109.9838405,interstellars
terra1v7tll...evq8,0.49046,0,0.613075,interstellars
terra1v78zh...lrnm,0.192078,0.924015,1.1641125,interstellars
terra1v79sy...ylsj,74,20.991316,113.491316,interstellars
terra1v7pgu...w4px,531.767489,2335.297854,3000.0072152499997,interstellars
terra1vafth...lwvz,0.185711,0.1,0.33213875,interstellars
terra1vu6kd...gzap,0.780305,34,34.97538125,interstellars
terra1vucn7...n3pg,42,36.058857,88.558857,interstellars
terra1vuy9v...9tdl,2.095223,979.409283,982.02831175,interstellars
terra1vmc9x...nl89,143.408295,53.79057,233.05093875,interstellars
terra1vm4jg...9l0c,41.273022,2,53.5912775,interstellars
terra1vmyjk...np2a,8.284817,64,74.35602125,interstellars
terra1v6v6s...4uqa,3202.060612,0.1,4002.6757650000004,interstellars
terra1v6xvp...gstf,0.411094,0.1,0.6138675,interstellars
terra1veegk...ujxd,0.824868,0.25,1.281085,interstellars
terra1vek7l...0r36,223.35494,10.225406,289.419081,interstellars
terra1ve93z...za2x,591.602622,0,739.5032775,interstellars
terra1ver42...8g48,0.532501,6.1,6.7656262499999995,interstellars
terra1vcwer...hxrq,1558.912178,312.769344,2261.4095665,interstellars
terra1vcxlh...9g6v,29.651728,25.98344,63.0481,interstellars
terra1vc9t2...r2zt,10073.648663,4242.213007,16834.27383575,interstellars
terra1vh7px...s4v4,0.006547,0,0.00818375,interstellars
terra1vhst4...srhy,1.065794,0.30473,1.6369725,interstellars
terra1vhd2j...05pm,1625.637115,1008.165361,3040.2117547499997,interstellars
terra1vhvla...c5mc,2749.862328,65,3502.32791,interstellars
terra1vhpe9...pep0,19.078249,0,23.84781125,interstellars
terra1vk7y7...7mkc,501.338351,22.407765,649.08070375,interstellars
terra1vkdkm...2zcp,638.287801,2150.487263,2948.34701425,interstellars
terra1vk95s...msex,21.060363,0,26.325453749999998,interstellars
terra1v4cmz...qfcx,323.736766,3179.889819,3584.5607765,interstellars
terra1v4c6t...xagm,740.028672,121.420547,1046.456387,interstellars
terra1v44w4...ka44,200.98178,12.092011,263.319236,interstellars
terra1v5jam...ldyn,9.611683,0,12.01460375,interstellars
terra1v5dqd...rem2,121.11391,65.317779,216.7101665,interstellars
terra1vnu2u...f2mk,2.098259,0.1,2.7228237500000003,interstellars
terra1vnkxh...gzvj,8.736569,0,10.92071125,interstellars
terra1vnn2s...c0xe,4.449293,10,15.56161625,interstellars
terra1vndtf...ujkj,32.977,63.845183,105.06643299999999,interstellars
terra1vnt6a...0zjd,154.722416,71.091819,264.494839,interstellars
terra1vnr32...8prj,0.870954,0,1.0886925,interstellars
terra1vjar2...jcre,1.269071,0.12,1.70633875,interstellars
terra1vjuq4...syyk,441.051969,37.097457,588.41241825,interstellars
terra1v3h07...6hd2,4.857965,0,6.07245625,interstellars
terra1v3dam...qp8n,4.515412,28.642356,34.286621,interstellars
terra1vsjcm...au5t,0.104204,0.05,0.180255,interstellars
terra1vsvtu...jzhm,0.475482,0.01,0.6043525000000001,interstellars
terra1vs280...yddr,1.907399,74,76.38424875,interstellars
terra1v009h...7gd9,228.783032,0,285.97879,interstellars
terra1vw4dv...dmjz,94.419195,0,118.02399375,interstellars
terra1vwvn3...n4lz,0.439347,45,45.54918375,interstellars
terra1vv7tl...fe8s,0.540036,3.426238,4.1012830000000005,interstellars
terra1vv5d5...d3p2,69.735962,18.45257,105.6225225,interstellars
terra1vvwy0...e2t9,425.332374,48.639333,580.3048004999999,interstellars
terra1vv268...ppss,342.817602,5.537577,434.05957950000004,interstellars
terra1vv28y...vuvj,0.446848,0.308297,0.866857,interstellars
terra1vt2k2...97pm,1.911828,0.999553,3.3893380000000004,interstellars
terra1v2j9h...s86m,0.429705,0.19,0.72713125,interstellars
terra1v2gpn...jngc,57.85587,0,72.3198375,interstellars
terra1vfa0n...df7h,0.240927,0.11,0.41115875,interstellars
terra1vfj9v...2pvf,867.303206,235.129345,1319.2583525000002,interstellars
terra1vf3xp...z73d,0.022747,0.01,0.03843375,interstellars
terra1vfxzj...4l4a,2.830178,0,3.5377225,interstellars
terra1vgmq5...wamp,55.675602,0,69.5945025,interstellars
terra1vgnw8...t7r0,26.709033,1.051519,34.43781025,interstellars
terra1v8eku...uf66,2.293416,3006.813062,3009.6798320000003,interstellars
terra1v8z3m...9qy4,519.377879,295.927538,945.1498867500001,interstellars
terra1vx9x2...77te,2655.201586,0,3319.0019825,interstellars
terra1v9ez8...7g5s,27.562488,12.272581,46.725691,interstellars
terra1v9gaa...tl0s,76.674546,70.568822,166.41200450000002,interstellars
terra1vylla...9cfw,1462.143902,25,1852.6798775,interstellars
terra1vyn39...rsnn,52.456845,1.22,66.79105625,interstellars
terra1vyd5y...3ujj,32.986318,5.269801,46.502698499999994,interstellars
terra1vrm6r...2ef4,431.06,0,538.825,interstellars
terra1vrku9...k8x6,2.07,0,2.5875,interstellars
terra1vrwjq...me5r,67.100482,0,83.8756025,interstellars
terra1vr9l2...v8ld,32.07623,0,40.095287500000005,interstellars
terra1vzlag...ftr9,0.215348,0,0.269185,interstellars
terra1vzjfg...pj7c,14.10013,65,82.6251625,interstellars
terra1vzdey...674c,96.841871,20.024321,141.07665974999998,interstellars
terra1vzxwf...kzkc,770.24502,0,962.8062749999999,interstellars
terra1vzz3g...vuxq,205,0.1,256.35,interstellars
terra1vp7c7...r84e,0.191529,0.01,0.24941125000000003,interstellars
terra1vp7gf...yw32,2.054214,0,2.5677675,interstellars
terra1vphcw...v4ff,2.014671,0,2.51833875,interstellars
terra1vqht3...0v60,0.001188,0,0.001485,interstellars
terra1vqn4t...mln7,0.546289,0,0.68286125,interstellars
terra1tlep9...p5tq,60.884084,0,76.10510500000001,interstellars
terra1tl2rr...wxk3,144.14,121.157268,301.332268,interstellars
terra1tlxxd...xyy0,0.375618,0.886868,1.3563905,interstellars
terra1tlqez...8ts6,1.496898,0,1.8711225,interstellars
terra1t7ljk...220x,10.819789,45,58.524736250000004,interstellars
terra1t7ad7...rr2t,0.074946,1.705601,1.7992835,interstellars
terra1t7vdl...e970,0.502729,2.314553,2.94296425,interstellars
terra1t7pk0...g2jx,0.042003,0.020559,0.07306275000000001,interstellars
terra1tama4...e9zz,1114.86414,68.126901,1461.707076,interstellars
terra1tasze...0rl4,0.21415,1.364038,1.6317255000000002,interstellars
terra1tatpv...kdgt,1.920056,0.1,2.50007,interstellars
terra1tagck...xecv,1.033081,0.500053,1.7914042499999998,interstellars
terra1tayh7...0a94,16,0,20,interstellars
terra1tua76...3x9e,0.565832,0,0.70729,interstellars
terra1tuey5...ttvs,0.020742,0.1,0.1259275,interstellars
terra1tu0lx...lyj5,65.35082,5.000407,86.688932,interstellars
terra1tu9uj...057v,41.509484,0,51.886855,interstellars
terra1tuzyf...2k7e,2.084887,1,3.60610875,interstellars
terra1tmlc6...v8a7,132.243026,89.263675,254.5674575,interstellars
terra1tm799...rc9c,2425.398128,100,3131.74766,interstellars
terra1tmh66...xhkn,220.797997,49.904154,325.90165025000005,interstellars
terra1tm5wl...jr7f,121.428689,0,151.78586125,interstellars
terra1tmfge...75yk,0.2162,0.01,0.28025,interstellars
terra1t6arv...c46r,2208.789307,350,3110.98663375,interstellars
terra1t6dq7...2kh4,0.192067,0.1,0.34008375,MANY_FACTIONS
terra1t6pve...mxwz,1.23,10,11.5375,interstellars
terra1te90t...zng3,0.739451,0,0.9243137499999999,interstellars
terra1te92f...0c2v,296.664632,10.439889,381.270679,interstellars
terra1tc5xk...fy2r,84.557645,18.741487,124.43854324999998,interstellars
terra1tcj9u...u207,2.212785,1.145071,3.91105225,interstellars
terra1tcvtv...zqdr,0.038555,0.001,0.04919375,interstellars
terra1tcfq2...4kex,87.362511,0,109.20313875,interstellars
terra1thjpq...lfva,18.02,0,22.525,interstellars
terra1thwsa...wa3w,24,0,30,interstellars
terra1th2wt...hpwm,3491.960748,0,4364.950935,interstellars
terra1th82y...n0x8,281.54383,51.86782,403.7976075,interstellars
terra1t4tte...9r8p,12.840023,15.092793,31.14282175,interstellars
terra1t4ruy...e288,0.02134,0.1,0.126675,interstellars
terra1t57jk...vrpn,1.999646,300.115682,302.6152395,interstellars
terra1t5afh...zxs6,2.26028,5,7.82535,interstellars
terra1t53fg...z7cf,0.040075,0.1,0.15009375,interstellars
terra1t5g9l...t7hs,2,0,2.5,interstellars
terra1t5gyj...p79h,3966.560528,25,4983.20066,interstellars
terra1t5r59...cfdf,2400.541543,14.374885,3015.05181375,interstellars
terra1tnzd4...eg7k,235.982257,60.481704,355.45952525,interstellars
terra1tjevg...wwny,3.167914,0,3.9598925,interstellars
terra1tjvuj...qu5x,248.396711,0.01,310.50588875,interstellars
terra1tjgxp...4x4c,73.731705,0,92.16463125000001,interstellars
terra1tj9x5...74r9,64.833066,0,81.04133250000001,interstellars
terra1t3muk...gmqe,2.071674,0,2.5895924999999997,interstellars
terra1t3w3q...xzk6,0.526536,0.1,0.75817,interstellars
terra1t32lm...tl4j,55.5,92.411147,161.786147,interstellars
terra1t39e6...dd0j,0.549302,0.25,0.9366275,interstellars
terra1t3rka...7x35,0.040379,0.001,0.05147375,interstellars
terra1tsw80...fuf7,2.330998,0,2.9137475000000004,interstellars
terra1tstuc...rznr,748.806526,31.079009,967.0871665,interstellars
terra1ts284...w6st,338.868972,81.285758,504.87197299999997,interstellars
terra1tsff2...rgdj,0.412611,0,0.51576375,interstellars
terra1t0zvk...yust,83.860553,0,104.82569124999999,interstellars
terra1tw4wu...fz7n,4.631319,0,5.789148750000001,interstellars
terra1tw3ym...ut03,30.007703,0,37.50962875,interstellars
terra1td3gk...wkmj,0.411985,0.1,0.6149812499999999,interstellars
terra1tdt0v...xa5r,106.759516,10,143.449395,interstellars
terra1td9l5...eg4l,0.209373,175.956362,176.21807825000002,interstellars
terra1tdqtq...kmhq,29.107501,0,36.38437625,interstellars
